INCIDENT_ID,INCIDENT_TYPE_E,INCIDENT_TYPE_F,RECEIPT_DT,SOURCE_OF_RECALL_E,SOURCE_OF_RECALL_F,HAZARD_SEVERITY_CODE_E,HAZARD_SEVERITY_CODE_F,INC_AWARE_DT,MANDATORY_RPT,INCIDENT_DT
1114335,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-10,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-07-18,30.0,2023-12-14
1114337,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-10,Canada,Canada,INJURY,BLESSURE,2024-08-29,10.0,2024-07-05
1114349,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-05,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-07,30.0,2023-12-01
1114357,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-05,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-08,30.0,2024-02-12
1114412,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,2024-09-04
1114418,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,
1114422,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,
1114423,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-07,10.0,2024-07-28
1114426,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-13,30.0,2024-02-01
1114436,Voluntary problem report,Déclaration d'incident volontaire,2024-09-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-08-09,,2024-07-21
1114441,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-13,30.0,2024-01-01
1114449,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-07-11
1114450,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-06,Canada,Canada,INJURY,BLESSURE,2024-08-30,10.0,2024-08-30
1114461,Voluntary problem report,Déclaration d'incident volontaire,2024-09-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-03,,2024-09-03
1114463,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,
1114472,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,2024-08-19
1114473,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,
1114475,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,
1114479,Voluntary problem report,Déclaration d'incident volontaire,2024-09-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-01,,2024-09-01
1114482,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-08-29
1114487,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,
1114488,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-09,10.0,2024-09-08
1114491,Voluntary problem report,Déclaration d'incident volontaire,2024-09-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-04,,2024-09-04
1114499,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2019-05-01
1114500,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-09-09
1114502,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-09-04
1114503,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-06-10
1114506,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-05,10.0,2024-07-21
1114507,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,
1114516,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-08,10.0,2024-09-07
1114532,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,2018-05-18
1114536,Voluntary problem report,Déclaration d'incident volontaire,2024-09-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-08-25,,2024-08-25
1114542,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-09-05
1114548,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-11,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-09-02
1114565,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-08-29,30.0,2024-08-21
1114629,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,2024-09-04
1114637,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,2024-09-04
1114642,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-03,10.0,2024-08-27
1114651,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,2024-09-06
1114653,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-03,30.0,2024-08-21
1114658,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,2024-09-06
1114675,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-05,30.0,2024-09-04
1114678,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,2024-09-03
1114705,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-04,Canada,Canada,INJURY,BLESSURE,2024-08-27,10.0,2024-05-15
1114709,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,DEATH,MORT,2024-09-10,10.0,2024-09-10
1114711,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-10,30.0,2024-09-10
1114726,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,DEATH,MORT,2024-08-18,30.0,2024-08-18
1114731,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-09,30.0,2024-08-09
1114741,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-13,30.0,2024-08-13
1114758,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-10,30.0,2024-09-10
1114766,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-17,30.0,2024-08-29
1114773,Voluntary problem report,Déclaration d'incident volontaire,2024-09-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-08-26,,2024-08-26
1114782,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,
1114789,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,
1114822,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2024-09-05,,2024-09-04
1114824,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-28,30.0,2024-08-28
1114825,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-09-02
1114826,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-23,30.0,2024-08-23
1114829,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-09-04
1114833,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-13,30.0,2024-07-24
1114841,Voluntary problem report,Déclaration d'incident volontaire,2024-09-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-11,,2024-09-11
1114844,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-03,10.0,2024-09-03
1114848,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-09-05
1114852,Voluntary problem report,Déclaration d'incident volontaire,2024-09-16,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-15,,2024-09-15
1114858,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-07-23,30.0,2024-07-23
1114862,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-09-09
1114872,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,2024-08-30
1114873,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-08-15,30.0,2024-08-14
1114875,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,
1114880,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,2024-08-18
1114886,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-03,10.0,2024-08-29
1114888,Voluntary problem report,Déclaration d'incident volontaire,2024-09-16,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-12,,2024-09-11
1114889,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2023-08-21,30.0,2024-08-20
1114890,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,
1114891,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-04,10.0,2024-08-29
1114893,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,
1114895,Voluntary problem report,Déclaration d'incident volontaire,2024-09-16,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-16,,2024-08-27
1114899,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,
1114907,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2021-05-26
1114913,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-22,30.0,2024-08-21
1114914,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-04,10.0,2024-08-31
1114917,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-15,30.0,2024-08-15
1114920,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,2024-02-23
1114927,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-28,30.0,2024-08-28
1114936,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-19,30.0,2024-08-16
1114951,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-05,,2024-09-05
1114955,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-09-05
1114957,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,2024-02-23
1114958,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-09,10.0,2024-09-09
1114959,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,2024-02-23
1114960,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2024-09-05,,2024-09-05
1114962,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,2024-02-23
1114969,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-04,30.0,2024-08-26
1114973,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-05,30.0,2024-09-03
1114982,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-07-31,30.0,2024-07-31
1114985,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,
1115010,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-07-12
1115013,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-14,30.0,2024-08-13
1115022,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-13,10.0,
1115023,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-07-12
1115026,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-07-12
1115033,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-06,10.0,2024-04-05
1115035,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-04,30.0,2024-09-04
1115038,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-05,10.0,2024-08-17
1115050,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-17,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-24,30.0,2024-08-24
1115053,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-13,10.0,2024-09-09
1115054,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-11,10.0,2024-09-11
1115065,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2023-02-14
1115073,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-17,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-08-24,30.0,2024-08-24
1115074,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-09-08
1115077,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-12,10.0,2019-01-01
1115081,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-13,Canada,Canada,INJURY,BLESSURE,2024-09-10,10.0,2024-06-12
1115082,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-11,10.0,2024-08-14
1115083,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-08-08
1115088,Voluntary problem report,Déclaration d'incident volontaire,2024-09-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-17,,2024-08-12
1115094,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-12,10.0,
1115099,Voluntary problem report,Déclaration d'incident volontaire,2024-09-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-13,,
1115103,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-12,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2024-09-05,,2024-09-04
1115112,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-11,10.0,2024-08-23
1115118,Voluntary problem report,Déclaration d'incident volontaire,2024-09-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-13,,
1115120,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-11,10.0,2024-09-09
1115122,Voluntary problem report,Déclaration d'incident volontaire,2024-09-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-17,,2024-08-07
1115130,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-15,Canada,Canada,INJURY,BLESSURE,2024-09-08,10.0,2024-09-07
1115135,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-09-09
1115141,Voluntary problem report,Déclaration d'incident volontaire,2024-09-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-17,,2024-08-02
1115143,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-16,Canada,Canada,INJURY,BLESSURE,2024-09-08,10.0,2024-09-08
1115151,Voluntary problem report,Déclaration d'incident volontaire,2024-09-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-09-17,,2024-08-02
1115190,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2024-09-17,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-05-17,30.0,2024-05-17
1115197,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-17,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-07-26,30.0,2024-07-26
1115199,Mandatory problem report,Déclaration d'incident obligatoire,2024-09-17,Canada,Canada,INJURY,BLESSURE,2024-09-09,10.0,2024-09-09
